Col Index,Sponsor.Name,Site.Name,site alias,School ID,AgrNbr,SiteNbr,Program.Type,County,Street.Address,Addr2,City,State,Zip.Code,Opr.Oct,Opr.Nov,Opr.Dec,Opr.Jan,Opr.Feb,Opr.Mar,Opr.Apr,Opr.May,Opr.Jun,Opr.Jul,Opr.Aug,Opr.Sep,Breakfast,Brk.Mon,Brk.Tue,Brk.Wed,Brk.Thu,Brk.Fri,Brk.Sat,Brk.Sun,AM.Snack,Ams.Mon,Ams.Tue,Ams.Wed,Ams.Thu,Ams.Fri,Ams.Sat,Ams.Sun,Lunch,Lun.Mon,Lun.Tue,Lun.Wed,Lun.Thu,Lun.Fri,Lun.Sat,Lun.Sun,PM.Snack,Pms.Mon,Pms.Tue,Pms.Wed,Pms.Thu,Pms.Fri,Pms.Sat,Pms.Sun,Supper,Sup.Mon,Sup.Tue,Sup.Wed,Sup.Thu,Sup.Fri,Sup.Sat,Sup.Sun,Evening.Snack,Eve.Mon,Eve.Tue,Eve.Wed,Eve.Thu,Eve.Fri,Eve.Sat,Eve.Sun,Qualifying.Area.School,QAS.SiteNbr,QAS..F.RP
297,Reynolds SD 7,Wilkes Elem,Wilkes Elementary School,952,2618002,11085,After School At Risk Meals and Snacks Center,Multnomah County,17020 NE Wilkes Rd,,Portland,OR,97230-0339,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Wilkes Elem,11085,90.30%
298,River Road Park and Rec. District,River Road Park,River Road Park,No match,2018004,13051,After School At Risk Meals and Snacks Center,Lane County,1400 Lake Dr,,Eugene,OR,97404,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Howard Elem,10627,72.30%
299,Salem Family YMCA,Harrit Elementary,Harrit Elementary,4068,2419003,13220,Outside School Hours Center,Polk County,2112 Linwood St NW,,Salem,OR,97304,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,
300,Salem Family YMCA,Keizer Elem,Keizer Elementary School,747,2419003,12140,After School At Risk Meals and Snacks Center,Marion County,5600 McClure St N,,Keizer,OR,97303,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keizer Elem,10869,74.80%
301,Salem Family YMCA,YMCA Auburn Elementary School Program,YMCA Auburn Elementary School Program,728,2419003,12131,After School At Risk Meals and Snacks Center,Marion County,4612 Auburn Rd NE,,Salem,OR,97301,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Auburn Elem,10850,74.10%
302,Salem Family YMCA,YMCA Brush College Elementary School Program,YMCA Brush College Elementary School Program,731,2419003,12132,Outside School Hours Center,Polk County,2623 Doaks Ferry Rd NW,,Salem,OR,97304,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,
303,Salem Family YMCA,YMCA Candalaria Elementary School Program,YMCA Candalaria Elementary School Program,733,2419003,12133,Outside School Hours Center,Marion County,935 Hansen Ave S,,Salem,OR,97302,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,
304,Salem Family YMCA,YMCA Chapman Hills Elementary School Program,YMCA Chapman Hills Elementary School Program,1244,2419003,12134,Outside School Hours Center,Polk County,1500 Doaks Ferry Rd NW,,Salem,OR,97304,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,
305,Salem Family YMCA,YMCA Child Development Center,YMCA Child Development Center,No match,2419003,12130,After School At Risk Meals and Snacks Center,Marion County,685 Court St NE,,Salem,OR,97301,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bush Elem,10854,80.40%
306,Salem Family YMCA,YMCA Child Development Center,YMCA Child Development Center,No match,2419003,12130,Outside School Hours Center,Marion County,685 Court St NE,,Salem,OR,97301,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,
307,Salem Family YMCA,YMCA Kalapuya Elementary School Program,YMCA Kalapuya Elementary School Program,4858,2419003,15018,Outside School Hours Center,Polk County,2085 Wilmington Ave NW,,Salem,OR,97304,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,
308,Salem Family YMCA,YMCA Morningside Elementary School Program,YMCA Morningside Elementary School Program,753,2419003,12143,Outside School Hours Center,Marion County,3513 12th St NE,,Salem,OR,97302,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,
309,Salem-Keizer SD - At Risk,Auburn Elementary AR Site,,728,2419020,14019,After School At Risk Meals and Snacks Center,Marion County,4612 Auburn Rd. NE,,Salem,OR,97301,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Auburn Elem,10850,74.10%
310,Salem-Keizer SD - At Risk,Brush College Elem,,731,2419020,15482,After School At Risk Meals and Snacks Center,Polk County,2623 Doaks Ferry Rd. NW,,Salem,OR,97304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Brush College Elem,10853,54.70%
311,Salem-Keizer SD - At Risk,Bush Elementary AR Site,,732,2419020,13893,After School At Risk Meals and Snacks Center,Marion County,410 14th St SE,,Salem,OR,97301,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Bush Elem,10854,80.40%
312,Salem-Keizer SD - At Risk,Candalaria Elem,Candalaria Elementary School,733,2419020,15484,After School At Risk Meals and Snacks Center,Marion County,935 Hansen Ave. S.,,Salem,OR,97302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Leslie Middle,10844,66.80%
313,Salem-Keizer SD - At Risk,Capital Park,Capital Park,No match,2419020,14281,After School At Risk Meals and Snacks Center,Marion County,410 19th St.,,Salem,OR,97301,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Richmond Elem,10880,70.70%
314,Salem-Keizer SD - At Risk,Cesar Chavez Elementary At-Risk,Cesar Chavez Elementary At-Risk,No match,2419020,15171,After School At Risk Meals and Snacks Center,Marion County,2400 Walker Rd. NE,,Salem,OR,97305,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Chavez Elementary,15153,53.00%
315,Salem-Keizer SD - At Risk,Claggett Creek Middle AR Site,Claggett Creek Middle AR Site,3373,2419020,13885,After School At Risk Meals and Snacks Center,Marion County,1810 Alder Dr NE,,Salem,OR,97303,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Claggett Creek Secondary,12791,75.10%
316,Salem-Keizer SD - At Risk,Clear Lake Elementary,Clear Lake Elementary,No match,2419020,15059,After School At Risk Meals and Snacks Center,Marion County,7425 Meadowglen St. N.,,Keizer,OR,97303,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,McNary High,10836,54.00%
317,Salem-Keizer SD - At Risk,Colonia Libertad,Colonia Libertad,No match,2419020,14606,After School At Risk Meals and Snacks Center,Marion County,2910 Saddle Club Rd. SE,,Salem,OR,97302,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Miller Elem,12515,67.40%
318,Salem-Keizer SD - At Risk,Crossler Middle AR Site,Crossler Middle AR Site,1329,2419020,15027,After School At Risk Meals and Snacks Center,Marion County,1155 Davis Road South,,Salem,OR,97306,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Liberty Elem,10872,60.10%
319,Salem-Keizer SD - At Risk,Cummings Elementary AR Site,Cummings Elementary AR Site,735,2419020,14420,After School At Risk Meals and Snacks Center,Marion County,613 Cummings Lane N.,,Keizer,OR,97303,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cummings Elem,10858,64.60%
320,Salem-Keizer SD - At Risk,Eagle Academy,Eagle Academy,No match,2419020,15211,After School At Risk Meals and Snacks Center,Marion County,999 Locust St.,,Salem,OR,97301,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Highland,12866,74.00%
321,Salem-Keizer SD - At Risk,Englewood Elementary,Englewood Elementary,736,2419020,15314,After School At Risk Meals and Snacks Center,Marion County,1132 19th St. NE,,Salem,OR,97301,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Englewood Elem,10859,73.20%
322,Salem-Keizer SD - At Risk,Family YMCA of Marion & Polk Counties,Family YMCA of Marion & Polk Counties,No match,2419020,15480,After School At Risk Meals and Snacks Center,Marion County,685 Court St. NE,,Salem,OR,97301,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Grant Community School,10863,75.20%
323,Salem-Keizer SD - At Risk,Forest Ridge Elementary,Forest Ridge Elementary,3529,2419020,15060,After School At Risk Meals and Snacks Center,Marion County,7905 June Reid Pl,,Keizer,OR,97303,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,McNary High,10836,54.00%
324,Salem-Keizer SD - At Risk,Four Corners Elementary AR Site,Four Corners Elementary AR Site,738,2419020,13886,After School At Risk Meals and Snacks Center,Marion County,500 Elma Ave SE,,Salem,OR,97317,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Four Corners Elem,10861,86.60%
325,Salem-Keizer SD - At Risk,Grant Community,Grant Community,740,2419020,13887,After School At Risk Meals and Snacks Center,Marion County,725 Market St NE,,Salem,OR,97301,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Grant Community School,10863,75.20%
326,Salem-Keizer SD - At Risk,Gubser Elementary,Gubser Elementary,745,2419020,15058,After School At Risk Meals and Snacks Center,Marion County,6610 14th Ave. NE,,Keizer,OR,97303,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,McNary High,10836,54.00%
327,Salem-Keizer SD - At Risk,Hallman Elementary AR Site,Hallman Elementary AR Site,3377,2419020,14002,After School At Risk Meals and Snacks Center,Marion County,4000 Deerhaven Dr NE,,Salem,OR,97301,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Hallman Elementary,12788,74.40%
328,Salem-Keizer SD - At Risk,Hammond Elementary AR Site,Hammond Elementary AR Site,3376,2419020,13989,After School At Risk Meals and Snacks Center,Marion County,4900 Bayne Street NE,,Salem,OR,97305,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Hammond Elementary,12789,70.70%
329,Salem-Keizer SD - At Risk,Harritt Elementary,Harritt Elementary,4068,2419020,15047,After School At Risk Meals and Snacks Center,Marion County,2112 Linwood St. NW,,Salem,OR,97304,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Harritt Elementary,13116,47.20%
330,Salem-Keizer SD - At Risk,Highland Elementary AR Site,Highland Elementary AR Site,No match,2419020,14018,After School At Risk Meals and Snacks Center,Marion County,530 Highland Ave. NE,,Salem,OR,97301,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Highland,12866,74.00%
331,Salem-Keizer SD - At Risk,Hoover Elementary AR Site,Hoover Elementary AR Site,744,2419020,13888,After School At Risk Meals and Snacks Center,Marion County,1104 Savage Rd NE,,Salem,OR,97301,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Hoover Elem,10868,82.50%
332,Salem-Keizer SD - At Risk,Houck Middle AR Site,Houck Middle AR Site,1330,2419020,13889,After School At Risk Meals and Snacks Center,Marion County,1155 Connecticut SE,,Salem,OR,97317,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Houck Middle,10842,86.70%
333,Salem-Keizer SD - At Risk,Judson Middle School,Judson Middle School,765,2419020,15070,After School At Risk Meals and Snacks Center,Marion County,4541 Jones Rd. S,,Salem,OR,97302,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Wright Elementary,10860,58.30%
334,Salem-Keizer SD - At Risk,Keizer Elem,Keizer Elementary School,747,2419020,15481,After School At Risk Meals and Snacks Center,Marion County,5600 McClure St. N,,Keizer,OR,97303,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Keizer Elem,10869,74.80%
335,Salem-Keizer SD - At Risk,Kennedy Elementary,Kennedy Elementary,746,2419020,15363,After School At Risk Meals and Snacks Center,Marion County,4012 Noren Ave. NE,,Keizer,OR,97303,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Kennedy Elem,10870,70.90%
336,Salem-Keizer SD - At Risk,Kroc Center,Kroc Center,No match,2419020,14649,After School At Risk Meals and Snacks Center,Marion County,1865 Bill Frey Dr.,,Salem,OR,97301,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Parrish Middle,10845,76.50%
337,Salem-Keizer SD - At Risk,Leslie Middle AR Site,Leslie Middle AR Site,766,2419020,13962,After School At Risk Meals and Snacks Center,Marion County,3850 Pringle Rd SE,,Salem,OR,97302,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Leslie Middle,10844,66.80%
338,Salem-Keizer SD - At Risk,Liberty Elementary,Liberty Elementary,749,2419020,14870,After School At Risk Meals and Snacks Center,Marion County,4871 Liberty Rd. S.,,Salem,OR,97306,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Liberty Elem,10872,60.10%
339,Salem-Keizer SD - At Risk,Mary Eyre Elementary AR Site,Mary Eyre Elementary AR Site,No match,2419020,13978,After School At Risk Meals and Snacks Center,Marion County,4868 Buffalo Dr. SE,,Salem,OR,97317,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eyre Elementary,10873,79.50%
340,Salem-Keizer SD - At Risk,McKay High AR Site,McKay High AR Site,771,2419020,13890,After School At Risk Meals and Snacks Center,Marion County,2440 Lancaster Dr NE,,Salem,OR,97305,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,McKay High,10837,84.90%
341,Salem-Keizer SD - At Risk,McKinley Elementary,McKinley Elementary,750,2419020,15315,After School At Risk Meals and Snacks Center,Marion County,466 McGilchrist St. SE,,Salem,OR,97302,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Leslie Middle,10844,66.80%
342,Salem-Keizer SD - At Risk,McNary High AR Site,McNary High AR Site,772,2419020,14624,After School At Risk Meals and Snacks Center,Marion County,595 Chemawa Rd. N.,,Keizer,OR,97303,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Claggett Creek Secondary,12791,75.10%
343,Salem-Keizer SD - At Risk,Miller Elementary AR Site,Miller Elementary AR Site,3215,2419020,14338,After School At Risk Meals and Snacks Center,Marion County,1650 46th Place NE,,Salem,OR,97317,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Miller Elem,12515,67.40%
344,Salem-Keizer SD - At Risk,Morningside Elem,Morningside Elementary School,753,2419020,15483,After School At Risk Meals and Snacks Center,Marion County,3513 12th St. SE,,Salem,OR,97302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Morningside Elem,10876,56.60%
345,Salem-Keizer SD - At Risk,North High,North High School,773,2419020,14840,After School At Risk Meals and Snacks Center,Marion County,765 14th St. NE,,Salem,OR,97301,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,North Salem High,10838,82.30%
346,Salem-Keizer SD - At Risk,Open Door,Open Door,No match,2419020,14273,After School At Risk Meals and Snacks Center,Marion County,4455 Silverton Rd. NE,,Salem,OR,97305,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Chavez Elementary,15153,53.00%
347,Salem-Keizer SD - At Risk,Parrish Middle AR Site,Parrish Middle AR Site,767,2419020,13987,After School At Risk Meals and Snacks Center,Marion County,802 Capitol St NE,,Salem,OR,97301,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Parrish Middle,10845,76.50%
348,Salem-Keizer SD - At Risk,Pringle Elementary,Pringle Elementary,756,2419020,15203,After School At Risk Meals and Snacks Center,Marion County,5500 Reed Lane SE,,Salem,OR,97306,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Leslie Middle,10844,66.80%
349,Salem-Keizer SD - At Risk,Richmond Elementary AR Site,Richmond Elementary AR Site,757,2419020,13891,After School At Risk Meals and Snacks Center,Marion County,466 Richmond Ave SE,,Salem,OR,97301,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Richmond Elem,10880,70.70%
350,Salem-Keizer SD - At Risk,Salem Alliance,Salem Alliance Church,No match,2419020,14852,After School At Risk Meals and Snacks Center,Marion County,555 Gaines St. NE,,Salem,OR,97301,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Grant Community School,10863,75.20%
351,Salem-Keizer SD - At Risk,Salem Heights Elementary AR Site,Salem Heights Elementary AR Site,759,2419020,14020,After School At Risk Meals and Snacks Center,Marion County,3495 Liberty Rd. S.,,Salem,OR,97302,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salem Heights Elem,10882,60.90%
352,Salem-Keizer SD - At Risk,Scott Elementary AR Site,Scott Elementary AR Site,741,2419020,14004,After School At Risk Meals and Snacks Center,Marion County,4700 Arizona Ave NE,,Salem,OR,97305,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Scott Elem,10884,67.20%
353,Salem-Keizer SD - At Risk,St.Joseph School - Extended Care,St.Joseph School - Extended Care,No match,2419020,15316,After School At Risk Meals and Snacks Center,Marion County,373 Winter St. NE,,Salem,OR,97301,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Leslie Middle,10844,66.80%
354,Salem-Keizer SD - At Risk,Stephens Middle AR Site,Stephens Middle AR Site,1331,2419020,13935,After School At Risk Meals and Snacks Center,Marion County,4962 Haysville Drive,,Salem,OR,97305,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Stephens Middle,10846,89.10%
355,Salem-Keizer SD - At Risk,Waldo Middle AR Site,Waldo Middle AR Site,768,2419020,13892,After School At Risk Meals and Snacks Center,Marion County,2805 Lansing Ave NE,,Salem,OR,97301,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Waldo Middle,10847,77.40%
